"","CLNT_ID","CLNT_AGE","CLNT_GENDER"
"298035",6016332,20,"M"
"299043",967201,20,"M"
"299208",2147627,20,"M"
"299212",2147807,20,"M"
"299563",2267940,20,"M"
"299702",4452103,20,"M"
"299816",4500091,20,"M"
"300024",4531747,20,"M"
"300201",4547440,20,"M"
"300467",313456,20,"M"
"300725",424620,20,"M"
"301056",1200364,20,"M"
"301075",1208829,20,"M"
"301254",1227764,20,"M"
"301375",5895517,20,"M"
"301604",5932862,20,"M"
"301670",439519,20,"M"
"301977",747103,20,"M"
"302287",1435378,20,"M"
"302596",1732914,20,"M"
"303209",5139322,20,"M"
"303439",5438727,20,"M"
"303520",5513616,20,"M"
"303643",5612374,20,"M"
"303666",5614494,20,"M"
"303863",1280108,20,"M"
"304445",1096854,20,"M"
"304731",1004387,20,"M"
"305169",1259048,20,"M"
"305285",1147268,20,"M"
"305367",1351513,20,"M"
"305384",1357085,20,"M"
"305681",1544909,20,"M"
"305748",44188,20,"M"
"306141",3035664,20,"M"
"306367",2203111,20,"M"
"306634",2124348,20,"M"
"307171",3365701,20,"M"
"307579",5086908,20,"M"
"307852",5133191,20,"M"
"307862",5139000,20,"M"
"307871",5143953,20,"M"
"308071",5212686,20,"M"
"308355",198371,20,"M"
"308687",886740,20,"M"
"308856",1984022,20,"M"
"309799",4613121,20,"M"
"310057",94427,20,"M"
"310090",96924,20,"M"
"310209",42968,20,"M"
"310421",67926,20,"M"
"310511",225768,20,"M"
"310550",143278,20,"M"
"311019",1180119,20,"M"
"311845",811203,20,"M"
"311986",1364731,20,"M"
"312074",1187997,20,"M"
"312195",1184569,20,"M"
"312251",1276091,20,"M"
"312800",2451040,20,"M"
"312818",2618786,20,"M"
"313198",6129520,20,"M"
"313398",6149595,20,"M"
"313439",6228543,20,"M"
"313644",1678262,20,"M"
"313678",1657944,20,"M"
"314388",1855274,20,"M"
"314437",5854356,20,"M"
"314901",5981734,20,"M"
"314927",6047292,20,"M"
"315303",3422436,20,"M"
"315308",3425373,20,"M"
"315511",3576427,20,"M"
"315614",3531756,20,"M"
"315944",3907379,20,"M"
"316373",3342545,20,"M"
"316410",3352473,20,"M"
"316920",3418080,20,"M"
"318130",506627,20,"M"
"318405",528626,20,"M"
"318446",537971,20,"M"
"318879",3176469,20,"M"
"320444",1473335,20,"M"
"320912",2283371,20,"M"
"320943",2297911,20,"M"
"321106",2311473,20,"M"
"321591",4047567,20,"M"
"321594",4049382,20,"M"
"321777",5060771,20,"M"
"321920",5021845,20,"M"
"322258",4357846,20,"M"
"322304",3078388,20,"M"
"322369",2992030,20,"M"
"323002",1554029,20,"M"
"323218",1765075,20,"M"
"323367",1608732,20,"M"
"323517",1692773,20,"M"
"323873",2185941,20,"M"
"325406",5109997,20,"M"
"325509",2670397,20,"M"
"325514",2674945,20,"M"
"326169",4828164,20,"M"
"327393",2752614,20,"M"
"327575",2780333,20,"M"
"327960",1345024,20,"M"
"328063",4132673,20,"M"
"328201",4126846,20,"M"
"328239",4153339,20,"M"
"328256",4161209,20,"M"
"328510",3344306,20,"M"
"328643",3632326,20,"M"
"328837",3726135,20,"M"
"329927",2858826,20,"M"
"330039",6189500,20,"M"
"330321",5579680,20,"M"
"330474",5756482,20,"M"
"330556",5689808,20,"M"
"330606",6459308,20,"M"
"330745",6383253,20,"M"
"330766",6471840,20,"M"
"331152",4146031,20,"M"
"331533",4196020,20,"M"
"332124",2316707,20,"M"
"332310",3702858,20,"M"
"332411",3707593,20,"M"
"332438",3785369,20,"M"
"332498",3764317,20,"M"
"332655",3813831,20,"M"
"332702",3872789,20,"M"
"333870",4996853,20,"M"
"334176",4884728,20,"M"
"334828",376428,20,"M"
"335001",3240094,20,"M"
"335671",5451407,20,"M"
"335711",5539286,20,"M"
"336204",5202280,20,"M"
"336312",3298581,20,"M"
"336337",3301845,20,"M"
"336359",3138198,20,"M"
"336371",3144198,20,"M"
"336919",3623416,20,"M"
"337025",3669053,20,"M"
"337055",3639732,20,"M"
"337444",6352432,20,"M"
"337651",4212278,20,"M"
"338138",6241745,20,"M"
"338475",3666992,20,"M"
"338493",3674363,20,"M"
"339499",2272537,20,"M"
"339748",5594109,20,"M"
"339859",440168,20,"M"
"341285",4506262,20,"M"
"341322",4517908,20,"M"
"341540",4561727,20,"M"
"341633",2140738,20,"M"
"342022",2544692,20,"M"
"342140",2659217,20,"M"
"342302",2663052,20,"M"
"342566",2785593,20,"M"
"343222",3091700,20,"M"
"343611",3150352,20,"M"
"343847",5589846,20,"M"
"344052",6358247,20,"M"
"344083",6268312,20,"M"
"344144",6287468,20,"M"
"344189",3844399,20,"M"
"344577",329376,20,"M"
"344670",537550,20,"M"
"344688",544459,20,"M"
"344744",430572,20,"M"
"345026",933049,20,"M"
"345712",5156346,20,"M"
"345878",5251154,20,"M"
"346204",5669484,20,"M"
"346608",5791915,20,"M"
"346662",5724279,20,"M"
"347321",5274327,20,"M"
"347543",5372834,20,"M"
"347976",944655,20,"M"
"348877",6110729,20,"M"
"349027",6217896,20,"M"
"349263",6151622,20,"M"
"349578",570262,20,"M"
"349580",564702,20,"M"
"349790",785821,20,"M"
"349803",786025,20,"M"
"349892",596274,20,"M"
"349926",605089,20,"M"
"350103",709484,20,"M"
"350112",707172,20,"M"
"350594",6064158,20,"M"
"350607",6062037,20,"M"
"351588",5295544,20,"M"
"352014",5861305,20,"M"
"352027",5868757,20,"M"
"352113",5940401,20,"M"
"352136",5946852,20,"M"
"352205",5880855,20,"M"
"352465",4731196,20,"M"
"352641",4742691,20,"M"
"352857",3355479,20,"M"
"353495",1037260,20,"M"
"353605",3915714,20,"M"
"353705",3949669,20,"M"
"354084",4864301,20,"M"
"354332",6540543,20,"M"
"354635",81510,20,"M"
"355125",5835548,20,"M"
"355427",5864564,20,"M"
"355476",5945634,20,"M"
"355975",5188236,20,"M"
"356460",6175963,20,"M"
"357395",294186,20,"M"
"358258",4997602,20,"M"
"358270",5004822,20,"M"
"358323",5060323,20,"M"
"358587",5118197,20,"M"
"358588",5119683,20,"M"
"359110",6364255,20,"M"
"359224",6286401,20,"M"
"359482",6388236,20,"M"
"359605",6492834,20,"M"
"359720",6412417,20,"M"
"359727",6414314,20,"M"
"359879",6419113,20,"M"
"360627",6370834,20,"M"
"360904",6484003,20,"M"
"360995",6399544,20,"M"
"361128",2883537,20,"M"
"361149",2700105,20,"M"
"361237",2879300,20,"M"
"361258",2882653,20,"M"
"361471",2918326,20,"M"
"361722",6052921,20,"M"
"361825",5969975,20,"M"
"361897",5991179,20,"M"
"362027",2228263,20,"M"
"362074",2238943,20,"M"
"362332",1743663,20,"M"
"362442",1945925,20,"M"
"362560",1956004,20,"M"
"362628",2042734,20,"M"
"362825",1864320,20,"M"
"362841",1872303,20,"M"
"362911",1248076,20,"M"
"363570",1660520,20,"M"
"363687",3698077,20,"M"
"363719",3709682,20,"M"
"364036",3820128,20,"M"
"364203",38662,20,"M"
"364290",123188,20,"M"
"364493",735593,20,"M"
"364569",941951,20,"M"
"364885",858169,20,"M"
"364995",872858,20,"M"
"365109",1088583,20,"M"
"365931",5279840,20,"M"
"366469",1517003,20,"M"
"366793",1436805,20,"M"
"367018",433847,20,"M"
"367026",550692,20,"M"
"367169",453021,20,"M"
"367217",645487,20,"M"
"367356",468181,20,"M"
"367527",567071,20,"M"
"367675",580181,20,"M"
"367734",776051,20,"M"
"368085",1437350,20,"M"
"368346",5429401,20,"M"
"368350",5432568,20,"M"
"369124",1779490,20,"M"
"369870",4849324,20,"M"
"370057",3640481,20,"M"
"370101",3724185,20,"M"
"370650",2915626,20,"M"
"370721",2819873,20,"M"
"372514",3353077,20,"M"
"372551",3438419,20,"M"
"372768",3440671,20,"M"
"372857",3396313,20,"M"
"372943",2453339,20,"M"
"373203",2309188,20,"M"
"373269",2494666,20,"M"
"373500",4113266,20,"M"
"373987",4252100,20,"M"
"374735",116465,20,"M"
"375258",1481301,20,"M"
"375933",1803376,20,"M"
"376665",2401038,20,"M"
"376993",3393680,20,"M"
"378043",1100354,20,"M"
"378127",910923,20,"M"
"378624",1046594,20,"M"
"379247",2218622,20,"M"
"379295",2228800,20,"M"
"379352",2111625,20,"M"
"379461",2241402,20,"M"
"379482",2316013,20,"M"
"380090",5899728,20,"M"
"380272",3025908,20,"M"
"380349",2864282,20,"M"
"380421",2946454,20,"M"
"380917",3429579,20,"M"
"380987",3497161,20,"M"
"381003",3429161,20,"M"
"381038",3431766,20,"M"
"381207",3524788,20,"M"
"381233",4587896,20,"M"
"381296",4643533,20,"M"
"381487",4483068,20,"M"
"381972",4560756,20,"M"
"382236",2032742,20,"M"
"382440",2063080,20,"M"
"383419",2737452,20,"M"
"383613",364888,20,"M"
"383694",390521,20,"M"
"384277",230863,20,"M"
"384553",253635,20,"M"
"384586",263600,20,"M"
"384805",1919686,20,"M"
"385190",2661334,20,"M"
"385393",2582776,20,"M"
"385895",2212077,20,"M"
"386360",3759257,20,"M"
"386665",3835931,20,"M"
"387211",3908741,20,"M"
"387489",759247,20,"M"
"387688",857250,20,"M"
"387890",883451,20,"M"
"387931",892912,20,"M"
"388016",894268,20,"M"
"388203",1342771,20,"M"
"388245",1354848,20,"M"
"388696",5274605,20,"M"
"388893",5289576,20,"M"
"389084",5836454,20,"M"
"389154",5843328,20,"M"
"389616",5837356,20,"M"
"389718",6169207,20,"M"
"389865",6101213,20,"M"
"389890",6094871,20,"M"
"390177",2532883,20,"M"
"390197",2538181,20,"M"
"390720",3762278,20,"M"
"391007",4709639,20,"M"
"391088",4778277,20,"M"
"391157",4798047,20,"M"
"391250",4742664,20,"M"
"391315",4808319,20,"M"
"391790",2695345,20,"M"
"391835",2798239,20,"M"
"391910",3153145,20,"M"
"392459",3295724,20,"M"
"392610",3147162,20,"M"
"393842",3617104,20,"M"
"394280",6041694,20,"M"
"394504",5991776,20,"M"
"395086",2706292,20,"M"
"395153",2883813,20,"M"
"396032",4824649,20,"M"
"396329",3944695,20,"M"
"396597",4020330,20,"M"
"396814",4823518,20,"M"
"397200",5215668,20,"M"
"397522",2833970,20,"M"
"397536",2834205,20,"M"
"398339",6413446,20,"M"
"398878",4415401,20,"M"
"398948",4082066,20,"M"
"399210",5411712,20,"M"
"399215",5414862,20,"M"
"399428",5514033,20,"M"
"400065",6017301,20,"M"
"400196",3804537,20,"M"
"400229",3774897,20,"M"
"400468",5948699,20,"M"
"400641",6033279,20,"M"
"400831",6076403,20,"M"
"401062",6166178,20,"M"
"401772",3299420,20,"M"
"402155",358956,20,"M"
"402166",207326,20,"M"
"402174",199724,20,"M"
"402207",211316,20,"M"
"402274",895740,20,"M"
"402618",1002668,20,"M"
"402702",1201166,20,"M"
"402809",6531214,20,"M"
"403441",2334399,20,"M"
"403806",5221663,20,"M"
"403867",5162757,20,"M"
"404126",6381155,20,"M"
"404587",6131886,20,"M"
"405074",4154830,20,"M"
"405089",4156380,20,"M"
"405390",4434965,20,"M"
"405444",4851356,20,"M"
"406612",5542056,20,"M"
"406971",4492186,20,"M"
"407122",4464972,20,"M"
"407527",4856940,20,"M"
"407752",5653735,20,"M"
"407967",5746692,20,"M"
"408201",5512304,20,"M"
"408541",5627712,20,"M"
"409019",2726750,20,"M"
"409232",3930665,20,"M"
"409422",6166068,20,"M"
"409552",6182195,20,"M"
"409557",6190664,20,"M"
"410080",5713809,20,"M"
"410111",5778402,20,"M"
"410743",6287504,20,"M"
"410766",6439353,20,"M"
"410956",5583106,20,"M"
"411000",5653758,20,"M"
"411027",6452103,20,"M"
"411096",5767928,20,"M"
"411324",3072337,20,"M"
"411346",3067897,20,"M"
"411541",3167798,20,"M"
"411557",3003161,20,"M"
"411761",3376677,20,"M"
"411798",3378947,20,"M"
"412067",1206155,20,"M"
"412104",1024650,20,"M"
"412315",1130456,20,"M"
"412809",1186425,20,"M"
"412823",1189443,20,"M"
"412979",383796,20,"M"
"413073",407115,20,"M"
"413085",416014,20,"M"
"413272",517815,20,"M"
"413307",303953,20,"M"
"413536",5286470,20,"M"
"413551",5287405,20,"M"
"413587",5300134,20,"M"
"413589",5300265,20,"M"
"413731",5308153,20,"M"
"414382",4190068,20,"M"
"414528",4249439,20,"M"
"414665",4256717,20,"M"
"414750",4277213,20,"M"
"415168",4359885,20,"M"
"415683",74522,20,"M"
"415799",6303,20,"M"
"416059",5568945,20,"M"
"416161",5658247,20,"M"
"416245",5590950,20,"M"
"416277",5594858,20,"M"
"416625",2414647,20,"M"
"416846",5105263,20,"M"
"417129",5157580,20,"M"
"417456",4950365,20,"M"
"417745",5055377,20,"M"
"417856",5020114,20,"M"
"417912",5079351,20,"M"
"418430",709775,20,"M"
"418841",4017540,20,"M"
"419603",4213056,20,"M"
"419857",4451679,20,"M"
"419946",4496525,20,"M"
"420189",6280344,20,"M"
"421323",2503739,20,"M"
"421327",2500027,20,"M"
"421572",3575584,20,"M"
"422022",6476003,20,"M"
"422046",6476832,20,"M"
"422078",6381363,20,"M"
"422091",6379252,20,"M"
"422098",6383840,20,"M"
"422653",6333434,20,"M"
"422771",531731,20,"M"
"422791",534065,20,"M"
"422966",1626923,20,"M"
"423974",670130,20,"M"
"424152",4362507,20,"M"
"424233",4335268,20,"M"
"424460",4695818,20,"M"
"424467",4697436,20,"M"
"425504",44030,20,"M"
"425875",165265,20,"M"
"426323",2716224,20,"M"
"426736",5712154,20,"M"
"427011",5919572,20,"M"
"427424",5862837,20,"M"
"427487",6022088,20,"M"
"427689",5969062,20,"M"
"427933",5998361,20,"M"
"427967",6080288,20,"M"
"428920",1948083,20,"M"
"428930",1945627,20,"M"
"429090",2036799,20,"M"
"429111",2042573,20,"M"
"429842",4593723,20,"M"
"429945",4666799,20,"M"
"430038",4615899,20,"M"
"430373",750409,20,"M"
"430513",761984,20,"M"
"430526",759804,20,"M"
"430689",2009553,20,"M"
"430889",2114538,20,"M"
"431399",1513015,20,"M"
"431839",3373139,20,"M"
"432467",6568456,20,"M"
"432833",25099,20,"M"
"433732",605979,20,"M"
"433831",815630,20,"M"
"433851",819643,20,"M"
"433966",1714507,20,"M"
"434098",5227230,20,"M"
"434190",5180036,20,"M"
"434197",5254922,20,"M"
"435288",5009740,20,"M"
"435405",5091818,20,"M"
"435447",5035396,20,"M"
"436911",3550371,20,"M"
"437307",6085536,20,"M"
"437482",6095494,20,"M"
"438455",6541604,20,"M"
"438540",185807,20,"M"
"438719",2133772,20,"M"
"438890",2143494,20,"M"
"439404",2660498,20,"M"
"439597",2762818,20,"M"
"439719",2773327,20,"M"
"440080",1052248,20,"M"
"440082",1061861,20,"M"
"440594",2020444,20,"M"
"441225",1234449,20,"M"
"441280",2827315,20,"M"
"441284",2824414,20,"M"
"441311",2823211,20,"M"
"441415",3020752,20,"M"
"441961",1588026,20,"M"
"442013",1783774,20,"M"
"442311",1696883,20,"M"
"443001",1386564,20,"M"
"443051",1262599,20,"M"
"443066",1269695,20,"M"
"443246",1290417,20,"M"
"443299",1488627,20,"M"
"443447",637182,20,"M"
"443775",675009,20,"M"
"444033",5315774,20,"M"
"444214",5478598,20,"M"
"444231",5479628,20,"M"
"444276",5405006,20,"M"
"444441",6192279,20,"M"
"444622",4420014,20,"M"
"444992",4465390,20,"M"
"445070",4523006,20,"M"
"445203",4536550,20,"M"
"445465",3343715,20,"M"
"445571",3363801,20,"M"
"445624",3375213,20,"M"
"446096",2116005,20,"M"
"446145",2229039,20,"M"
"446333",2321183,20,"M"
"446942",5024388,20,"M"
"447083",5035699,20,"M"
"447210",5118805,20,"M"
"447212",5120431,20,"M"
"447405",3008326,20,"M"
"447529",3094778,20,"M"
"448155",373411,20,"M"
"448278",404011,20,"M"
"448407",505325,20,"M"
"448437",518659,20,"M"
"448767",432372,20,"M"
"449267",3409724,20,"M"
"449371",3485229,20,"M"
"449597",2420219,20,"M"
"449859",2905007,20,"M"
"451273",2286999,20,"M"
"451333",1514946,20,"M"
"451375",1527296,20,"M"
"451474",1406003,20,"M"
"451563",1613266,20,"M"
"451785",1722135,20,"M"
"451999",4717326,20,"M"
"452078",4735682,20,"M"
"452122",4790665,20,"M"
"452318",4761255,20,"M"
"452770",5627228,20,"M"
"453168",6070465,20,"M"
"453497",603812,20,"M"
"453827",1446938,20,"M"
"454364",4941384,20,"M"
"454626",4573831,20,"M"
"454641",4549628,20,"M"
"454859",4654919,20,"M"
"455105",5773772,20,"M"
"455372",3742720,20,"M"
"455462",3701696,20,"M"
"455591",3775127,20,"M"
"455940",2243927,20,"M"
"456071",2635331,20,"M"
"456153",2657088,20,"M"
"456167",2654650,20,"M"
"456426",2575992,20,"M"
"457608",3268687,20,"M"
"457703",3615941,20,"M"
"457778",3647949,20,"M"
"458089",1501003,20,"M"
"458176",1312679,20,"M"
"458394",1522767,20,"M"
"458880",4054115,20,"M"
"459183",3506813,20,"M"
"459482",3540699,20,"M"
"459617",5747433,20,"M"
"459754",5679782,20,"M"
"460212",5877189,20,"M"
"460304",6027072,20,"M"
"460444",4252862,20,"M"
"460569",4261119,20,"M"
"461104",5427150,20,"M"
"461115",5423825,20,"M"
"461773",1890641,20,"M"
"461796",1889809,20,"M"
"462199",6302700,20,"M"
"463019",354549,20,"M"
"464047",5050603,20,"M"
"464328",5041279,20,"M"
"464542",3606712,20,"M"
"464543",3606863,20,"M"
"464655",3655493,20,"M"
"464658",3653833,20,"M"
"464809",3673931,20,"M"
"464889",3716825,20,"M"
"464916",3726485,20,"M"
"465503",4210000,20,"M"
"466086",616482,20,"M"
"466426",2660670,20,"M"
"466819",2927944,20,"M"
"466907",2832984,20,"M"
"467028",2836591,20,"M"
"467041",2834524,20,"M"
"467233",2861479,20,"M"
"467293",2086588,20,"M"
"467387",3869297,20,"M"
"467632",6370599,20,"M"
"467926",1818349,20,"M"
"468066",1709999,20,"M"
"468111",1912222,20,"M"
"468399",1559550,20,"M"
"468669",1792393,20,"M"
"469177",2187376,20,"M"
"469337",5796953,20,"M"
"469644",5813917,20,"M"
"469663",5887155,20,"M"
"469892",2788910,20,"M"
"470108",2699880,20,"M"
"470195",2900591,20,"M"
"470872",6284412,20,"M"
"471005",6469991,20,"M"
"471075",6373057,20,"M"
"471452",92255,20,"M"
"471668",112275,20,"M"
"471815",124514,20,"M"
"471906",6344896,20,"M"
"471918",6337265,20,"M"
"471951",6349264,20,"M"
"472625",4242050,20,"M"
"472742",4250776,20,"M"
"472797",4267429,20,"M"
"472819",4307921,20,"M"
"472966",4351387,20,"M"
"473604",835090,20,"M"
"473638",709851,20,"M"
"474430",886091,20,"M"
"474575",3777021,20,"M"
"474710",3779795,20,"M"
"474769",3816522,20,"M"
"475430",5428645,20,"M"
"475822",5630750,20,"M"
"475914",2751098,20,"M"
"475999",2662513,20,"M"
"476051",1927023,20,"M"
"476237",1951910,20,"M"
"476548",2050309,20,"M"
"477206",4520875,20,"M"
"478058",4142174,20,"M"
"478125",4158353,20,"M"
"478193",4130803,20,"M"
"478471",4198811,20,"M"
"478624",2009023,20,"M"
"478775",2028908,20,"M"
"479245",1047362,20,"M"
"479256",1048657,20,"M"
"479640",2359600,20,"M"
"480142",3144336,20,"M"
"480622",3056580,20,"M"
"481040",5153807,20,"M"
"481114",5236349,20,"M"
"481789",645292,20,"M"
"481791",645661,20,"M"
"482001",268921,20,"M"
"482656",4404299,20,"M"
"482701",4489368,20,"M"
"482706",4488848,20,"M"
"482950",4619926,20,"M"
"483020",4679195,20,"M"
"483030",4682982,20,"M"
"483033",4685510,20,"M"
"483144",4725810,20,"M"
"483241",4784087,20,"M"
"483334",4745480,20,"M"
"483426",4809153,20,"M"
"483835",1613153,20,"M"
"483934",1436474,20,"M"
"483939",1433937,20,"M"
"484191",1346549,20,"M"
"484233",1359080,20,"M"
"484246",1360648,20,"M"
"484319",1382221,20,"M"
"484570",1282820,20,"M"
"484714",2787227,20,"M"
"485343",5571061,20,"M"
"485469",5920385,20,"M"
"485693",5837150,20,"M"
"485700",5839230,20,"M"
"485859",6187380,20,"M"
"485946",6099769,20,"M"
"486023",6203366,20,"M"
"486543",3209715,20,"M"
"487381",3380703,20,"M"
"487530",3404263,20,"M"
"488131",4317276,20,"M"
"488149",4345910,20,"M"
"488173",4350494,20,"M"
"488392",4379605,20,"M"
"488717",4489589,20,"M"
"488833",5073447,20,"M"
"489084",5041710,20,"M"
"489218",2288905,20,"M"
"489225",2461013,20,"M"
"489969",599213,20,"M"
"490863",5293573,20,"M"
"491133",5392074,20,"M"
"491235",5408073,20,"M"
"491464",5494110,20,"M"
"491859",3056633,20,"M"
"492217",5136759,20,"M"
"492711",6301297,20,"M"
"492829",6149793,20,"M"
"492900",6321271,20,"M"
"492942",6325997,20,"M"
"492946",6332166,20,"M"
"493003",6234513,20,"M"
"493054",6247776,20,"M"
"493089",6249680,20,"M"
"493187",5958217,20,"M"
"493529",5983161,20,"M"
"493564",5989444,20,"M"
"493669",6077962,20,"M"
"493681",5997593,20,"M"
"493839",6261162,20,"M"
"493979",6442305,20,"M"
"495439",6546035,20,"M"
"495895",6130535,20,"M"
"496386",4777719,20,"M"
"496669",5886526,20,"M"
"496885",5913832,20,"M"
"496995",5845238,20,"M"
"497348",2497532,20,"M"
"497426",2403874,20,"M"
"497788",2725513,20,"M"
"498030",5653227,20,"M"
"498251",5865389,20,"M"
"498351",5931840,20,"M"
"498352",5939444,20,"M"
"498548",1036936,20,"M"
"498555",1046697,20,"M"
"498843",1142604,20,"M"
"499829",4870963,20,"M"
"500084",5473017,20,"M"
"500312",5048554,20,"M"
"500832",5187190,20,"M"
"500885",5198650,20,"M"
"500924",5131004,20,"M"
"501068",6440028,20,"M"
"501400",5649988,20,"M"
"501613",5757639,20,"M"
"501819",5775256,20,"M"
"502267",5983900,20,"M"
"502449",6340248,20,"M"
"502467",6412674,20,"M"
"503275",3735458,20,"M"
"503343",3751889,20,"M"
"503808",130279,20,"M"
"504132",243040,20,"M"
"504220",183032,20,"M"
"504417",712913,20,"M"
"504472",722903,20,"M"
"504489",726937,20,"M"
"504865",289284,20,"M"
"504881",298505,20,"M"
"505632",3939900,20,"M"
"506181",4088695,20,"M"
"506909",6488216,20,"M"
"507466",6513076,20,"M"
"508082",5804944,20,"M"
"508093",5733901,20,"M"
"508187",5825414,20,"M"
"508449",5913647,20,"M"
"508875",6085119,20,"M"
"509281",775883,20,"M"
"509643",816497,20,"M"
"509685",826683,20,"M"
"509699",1721639,20,"M"
"510296",854586,20,"M"
"510372",1059732,20,"M"
"510610",6459979,20,"M"
"510829",5233156,20,"M"
"511279",5291568,20,"M"
"511313",5299285,20,"M"
"511607",5321611,20,"M"
"512418",2664589,20,"M"
"512432",2668864,20,"M"
"513180",4954578,20,"M"
"513756",4512483,20,"M"
"513874",4481556,20,"M"
"514197",50771,20,"M"
"514656",321620,20,"M"
"515428",996816,20,"M"
"515503",1120696,20,"M"
"517195",3651381,20,"M"
"517302",3638385,20,"M"
"517311",3713635,20,"M"
"517373",3670533,20,"M"
"517499",3680837,20,"M"
"517551",3697483,20,"M"
"517751",3311759,20,"M"
"518499",6097437,20,"M"
"518928",6155922,20,"M"
"519398",6278547,20,"M"
"519680",6576988,20,"M"
"519837",1074010,20,"M"
"519965",899189,20,"M"
"520396",2104258,20,"M"
"520695",1297003,20,"M"
"520817",1302666,20,"M"
"520941",1517325,20,"M"
"521548",5506256,20,"M"
"521571",5519832,20,"M"
"521887",5623269,20,"M"
"522772",3111384,20,"M"
"523112",3147662,20,"M"
"523375",2350550,20,"M"
"523443",2166698,20,"M"
"523598",2379525,20,"M"
"524489",955723,20,"M"
"524501",959091,20,"M"
"524522",967958,20,"M"
"525075",1026840,20,"M"
"525140",2973960,20,"M"
"525219",3160596,20,"M"
"525332",2995133,20,"M"
"525761",3886396,20,"M"
"525910",3936689,20,"M"
"525989",3912384,20,"M"
"526275",3973531,20,"M"
"526348",369589,20,"M"
"526544",392886,20,"M"
"526704",502684,20,"M"
"526833",326662,20,"M"
"526944",325836,20,"M"
"527030",1509785,20,"M"
"527319",1540028,20,"M"
"527365",1625138,20,"M"
"527478",4549679,20,"M"
"527769",3396126,20,"M"
"528029",3514840,20,"M"
"528145",3579529,20,"M"
"528418",2800734,20,"M"
"528707",2894535,20,"M"
"529339",3153769,20,"M"
"529920",122342,20,"M"
"530553",4694133,20,"M"
"530574",4696936,20,"M"
"530857",4769599,20,"M"
"530915",4782587,20,"M"
"531084",4803439,20,"M"
"531185",4756567,20,"M"
"531391",4909321,20,"M"
"531722",551360,20,"M"
"531822",442430,20,"M"
"531901",648039,20,"M"
"531955",665545,20,"M"
"532260",691191,20,"M"
"532418",785886,20,"M"
"532537",601933,20,"M"
"532795",835688,20,"M"
