"","CLNT_ID","SESS_ID","KWD_NM","SEARCH_CNT"
"1845373",1175579,6611262,"슬링백 가방",4
"1845374",1175579,7709764,"베이비젠요요악세사리",1
"1845375",1175579,7709764,"베이비젠요요",5
"1845376",1175579,7709764,"베이비젠",1
"1845377",1175579,6611262,"슬링백",1
"1846119",3377056,5845384,"남성 로션",1
"1846120",3377056,5775957,"나이키 양말",5
"1846121",3377056,5845384,"남성 화장품 올인원",4
"1846122",3377056,5845384,"남성로션",3
"1846123",3377056,3658472,"남성 로션",5
"1846124",3377056,3658472,"비오템 아쿠아파워",6
"1846125",3377056,7505367,"남성 반팔",1
"1846126",3377056,9148813,"장난감",2
"1846127",3377056,5845384,"남성 올인원",3
"1846128",3377056,10007229,"남성 반팔 티셔츠",1
"1846129",3377056,10007229,"남성로션",3
"1846130",3377056,2283522,"나이키 가방",5
"1846131",3377056,9169865,"남성반팔",9
"1846132",3377056,3658472,"조던 반팔티",8
"1846133",3377056,7505367,"남성 반팔티셔츠",1
"1846187",2445256,6295217,"골프웨어 여성",1
"1846580",6307095,764236,"테이트 남성",2
"1847778",1605849,7249087,"리모콘 선풍기",1
"1847779",1605849,7249087,"한경희 선풍기",2
"1847780",1605849,7249087,"선풍기",1
"1847781",1605849,7249087,"서큘레이터",1
"1848056",1321275,10383915,"마우스 패드",8
"1848057",1321275,9752436,"컴퓨터",1
"1848058",1321275,9752436,"애플 이어폰",1
"1848059",1321275,9752436,"아이폰7 케이스",1
"1848060",1321275,9752436,"아이폰7 젤리케이스",1
"1848061",1321275,9752436,"게이밍",2
"1848062",1321275,9752436,"요이치",1
"1848063",1321275,10383915,"미니냉장고",1
"1848064",1321275,9752436,"애플",2
"1848238",1331262,10894641,"네셔널",3
"1848528",1334799,7655228,"여성 워터레깅스",1
"1849195",4022846,6742908,"프라다 동전지갑",2
"1849320",4034032,10010851,"돌체구스토 캡슐",6
"1850137",3377621,4457399,"콜맨",4
"1850138",3377621,4457399,"레오파이",5
"1850139",3377621,3679388,"헤지스키즈",2
"1850140",3377621,4457399,"콜맨 퍼들점퍼",15
"1850468",5859907,1252357,"랩 가방",1
"1850469",5859907,133624,"아디다스",1
"1850470",5859907,133624,"아디다스여성",1
"1850471",5859907,133624,"아디다스 여성 트랙탑",10
"1850472",5859907,133624,"나이키 레깅스",1
"1850473",5859907,133624,"아디다스 레깅스",13
"1850474",5859907,133624,"아디다스 트랙탑",2
"1851197",3693252,278140,"톰보이",5
"1851198",3693252,278140,"스튜디오톰보이",3
"1851283",6118370,1022273,"롯데카드 vip",1
"1851284",6118370,1622070,"휴지",3
"1851782",1688105,1854897,"아이크림",1
"1851783",1688105,756635,"클라리소닉",1
"1851784",1688105,1854897,"입생로랑 쿠션",1
"1851785",1688105,1854897,"에스티로더아이크림",1
"1853347",4147181,9231812,"스텔라",1
"1853348",4147181,9231812,"스틸라",2
"1853349",4147181,9231812,"마몽드",2
"1853350",4147181,9231812,"스틸라 메탈글리터",1
"1853477",1147268,9801478,"엠비오 신발",1
"1854369",1579187,6514195,"프라다 쇼퍼백",1
"1854370",1579187,5972487,"프라다 숄더백",2
"1854371",1579187,6514195,"바이오더마",3
"1854372",1579187,6514195,"에코백",2
"1854373",1579187,6514195,"캉골 에코백",2
"1854374",1579187,5972487,"유산균",1
"1854375",1579187,5972487,"헤라쿠션",1
"1854376",1579187,7363001,"앙포레",1
"1854377",1579187,7363001,"샤넬 쿠션",2
"1854378",1579187,5972487,"락토핏",1
"1855565",5438674,8744128,"버켄스탁 보스턴",2
"1856449",5443593,3357355,"루이까또즈가방",1
"1856450",5443593,3357355,"루이까또즈가방 남성",1
"1856748",1367747,4507542,"남성슬랙스",1
"1856749",1367747,6489804,"나이키 에어맥스 90",1
"1856848",185807,7925733,"벨트",1
"1857503",4506262,1084436,"미요쿠션",2
"1857607",4517908,2161046,"아디다스 니짜",1
"1857898",3344098,3407914,"랩 숄더백",4
"1857899",3344098,9124831,"탑텐 티셔츠",2
"1857900",3344098,8382462,"휠라 스니커즈",3
"1857901",3344098,2972279,"랩 숄더백",9
"1857902",3344098,6570738,"불가리 향수",2
"1858012",132583,3396982,"아디다스 키즈 트레이닝",1
"1858013",132583,3396982,"아디다스 키즈",1
"1858014",132583,3396982,"코어바디 폼롤러",1
"1858015",132583,3396982,"제이에스티나귀걸이",1
"1858016",132583,3396982,"귀걸이",1
"1858584",2286782,9107582,"지오다노 테이퍼드",1
"1858585",2286782,9107582,"지오다노 테이퍼드 슬랙스",8
"1858943",2851085,4041680,"난닝구 팬츠",5
"1860335",5069132,2601127,"텐바이텐",1
"1860336",5069132,2663985,"레스포삭 크로스백",1
"1860337",5069132,2601127,"이니스프리",1
"1860364",5069866,4143549,"아디다스운동화",1
"1860365",5069866,4143549,"나이키운동화",3
"1860366",5069866,9528566,"아디다스운동복",1
"1860367",5069866,9528566,"아디다스티셔츠",1
"1860672",2912700,376300,"견미리팩트",1
"1860673",2912700,376300,"메이크업포에버 아쿠아",1
"1860733",1290875,923986,"한우",1
"1860909",1301844,5005768,"치마",2
"1861902",5411643,821972,"나이키 키즈 조던",1
"1861903",5411643,821972,"나이키 키즈",2
"1861904",5411643,821972,"아디다스키즈",1
"1861905",5411643,821972,"나이키 키즈 운동화",2
"1861906",5411643,821972,"아디다스 키즈",1
"1861907",5411643,821972,"버버리",3
"1861908",5411643,821972,"나이키 키즈 코르테즈",3
"1862132",4166633,3576936,"MLB모자",1
"1862654",1561642,5174007,"포홈",2
"1862762",1522767,6899913,"더바디샵",1
"1864243",4714092,8637762,"초등학생소풍가방",1
"1865651",1015481,3413346,"에스티로더",2
"1865978",1343682,9833900,"가디건",2
"1865979",1343682,8366678,"케즈",2
"1865980",1343682,6912435,"치크팝",1
"1866777",5988960,1093815,"디스커버리 자켓",1
"1866778",5988960,1093815,"디스커버리 점퍼",1
"1866779",5988960,1093815,"남자바지",1
"1866780",5988960,1093815,"노스페이스",1
"1866781",5988960,1093815,"남자 트레이닝 세트",1
"1866835",5995639,5839803,"나이키 레깅스 여성",15
"1866836",5995639,4574894,"생수",1
"1866837",5995639,8444871,"나이키 에어맥스 2017",5
"1867130",3327442,10761786,"팬콧 키즈",1
"1867131",3327442,10761786,"타미키즈",1
"1867132",3327442,10761786,"노스페이스키즈",1
"1867133",3327442,10761786,"남아티셔츠",2
"1867134",3327442,10761786,"리바이스 키즈 티셔츠",1
"1867135",3327442,10761786,"리바이스 키즈",1
"1867136",3327442,10761786,"알로봇",1
"1867247",3334360,5116729,"무료배송",2
"1867248",3334360,6786536,"무료배송",1
"1867249",3334360,6786536,"체험팩",1
"1867250",3334360,5116729,"체험",1
"1867251",3334360,6786536,"체험",2
"1867252",3334360,8668932,"무료배송",4
"1868050",1444131,2303650,"카렌화이트",19
"1868051",1444131,2303650,"알도",20
"1868052",1444131,3420928,"나이키 샌들 남성",1
"1868053",1444131,3420928,"아디다스 샌들 남성",1
"1868054",1444131,3420928,"남성 샌들",9
"1868586",4042461,8495314,"나이키 헤리티지",1
"1868587",4042461,8495314,"913011-010",4
"1868588",4042461,9225246,"매직카펫",1
"1868662",4046926,9676009,"롯데닷컴",1
"1868663",4046926,9676009,"리스테린",3
"1868664",4046926,9676009,"가글",2
"1868793",1651079,5503817,"리터락커",1
"1868794",1651079,5503817,"하이포닉",1
"1869443",4493364,5399660,"래쉬가드 여성",1
"1869444",4493364,5399660,"래쉬가드",2
"1869445",4493364,5745838,"래쉬가드",2
"1870475",6081569,4949227,"알로봇수영복",1
"1870476",6081569,4949227,"오르시떼남아잠옷",12
"1870477",6081569,4949227,"오르시떼아동잠옷",30
"1873077",1435267,9668298,"키즈 레깅스",1
"1873078",1435267,4807469,"여아스커트",1
"1873079",1435267,4429718,"뉴발란스키즈 슬리퍼",1
"1873080",1435267,9668298,"뉴발란스키즈 티셔츠",1
"1873081",1435267,9668298,"드롭귀걸이",1
"1873082",1435267,9668298,"돌선물",1
"1873083",1435267,9508586,"레노마키즈 여아",1
"1873084",1435267,4807469,"키즈스커트",1
"1873085",1435267,9568444,"여성 런닝",1
"1873086",1435267,9568444,"여성 끈런닝",1
"1873087",1435267,4429718,"키즈 슬리퍼",1
"1873088",1435267,9668298,"네파키즈 티셔츠",1
"1873089",1435267,3784688,"키즈 나시티",2
"1873090",1435267,3784688,"키즈 반바지",1
"1873091",1435267,9668298,"노스페이스키즈 티셔츠",1
"1873092",1435267,3784688,"에어워크 키즈",1
"1873093",1435267,9668298,"여아 돌선물",1
"1873094",1435267,9668298,"레노마키즈 티셔츠",1
"1873864",4662813,8437716,"닥터지 선크림",3
"1873865",4662813,10461987,"햄라인팬티",2
"1873866",4662813,10461987,"무봉제팬티",4
"1873867",4662813,10637992,"슬립온",3
"1873868",4662813,10617455,"프라다키링",5
"1873869",4662813,4867989,"여행가방",2
"1873870",4662813,10637992,"반스 슬립온",2
"1873871",4662813,10637992,"슈콤마보니 슬립온",3
"1873872",4662813,10637992,"쥬시쥬디 원피스",1
"1873873",4662813,4867989,"자미온",2
"1873874",4662813,4867989,"물놀이가방",4
"1873875",4662813,10637992,"여성슬립온",2
"1873876",4662813,4867989,"방수가방",4
"1873877",4662813,2689819,"필링패드",1
"1873878",4662813,4867989,"크록스여성슬리퍼",3
"1873879",4662813,9852679,"점프수트",7
"1873880",4662813,10637992,"키높이 슬립온",1
"1873881",4662813,10617455,"몽블랑키링",2
"1873882",4662813,4867989,"하이모리",2
"1873883",4662813,7666266,"나이키 플락티스크",2
"1873884",4662813,8437716,"리리코스 선크림",2
"1873885",4662813,8437716,"리리코스",1
"1873886",4662813,10461987,"거들팬티",1
"1873887",4662813,6054844,"점프수트",5
"1873888",4662813,6054844,"빌리프",5
"1873889",4662813,4867989,"핏플랍",2
"1873890",4662813,4867989,"방수팩",1
"1873891",4662813,4867989,"여행가방보스턴백",1
"1873892",4662813,9062729,"로즈몽 여성시계",12
"1873893",4662813,8437716,"선크림",2
"1873939",4676383,2191673,"탠디",1
"1873940",4676383,9296116,"와이셔츠",1
"1873941",4676383,4056378,"H라인스커트",1
"1873942",4676383,4056378,"모니카룸",1
"1873943",4676383,4056378,"스커트",2
"1874411",271848,8300625,"메가도스",1
"1874412",271848,10916021,"비오템 수분크림",1
"1874413",271848,7615358,"종근당건강",1
"1875544",5339554,6227680,"린넨바지",1
"1875545",5339554,6227680,"남성린넨바지",1
"1875716",5802805,4028209,"데상트 스탬핑",1
"1875717",5802805,4040800,"데상트 스탬핑",1
"1875718",5802805,4028209,"데상트 운동화",1
"1875820",5717879,1436346,"남자 청바지",1
"1875821",5717879,1436346,"랑콤 에센스",6
"1875822",5717879,1433000,"바비브라운 크림",1
"1875824",5718010,2914422,"레오파이2",1
"1875825",5718010,2666343,"핏플랍",1
"1875826",5718010,2914422,"나이키 아쿠아삭 360",1
"1875827",5718010,2666343,"핏플랍쪼리",1
"1876136",2260117,9984965,"아디다스 어드밴티지 클린",4
"1876137",2260117,10201853,"아디다스 어드밴티지 클린",3
"1876138",2260117,10201853,"아디다스 어드밴티지",1
"1876257",3583169,7468208,"남성넥타이",7
"1876258",3583169,7468208,"니트넥타이",3
"1876259",3583169,7468208,"와이드카라 셔츠",2
"1876260",3583169,7468208,"루이까또즈 셔츠",2
"1876261",3583169,7468208,"남성셔츠",1
"1876262",3583169,7468208,"넥타이",2
"1876631",3934593,6744483,"스마트픽",1
"1876632",3934593,6341740,"수건",1
"1876633",3934593,8591017,"피케티셔츠",3
"1876634",3934593,8591017,"타미힐피거남성",1
"1876635",3934593,4738619,"슈에무라 아이브로우",1
"1876636",3934593,4738619,"슈에무라",1
"1876637",3934593,4738619,"김치찜",1
"1876638",3934593,6744483,"설화수 세트",1
"1876639",3934593,6744483,"롯데카드vip",1
"1877523",123358,6738482,"마스크팩",6
"1877524",123358,6576208,"비욘드",3
"1877525",123358,10660129,"비비크림",10
"1877526",123358,10660129,"미샤 선크림",1
"1877527",123358,10660129,"선크림",6
"1877528",123358,10660129,"미샤",1
"1877529",123358,10660129,"이즈칸",1
"1878436",1584850,10349186,"크록스 리나",2
"1878437",1584850,7894596,"제이제이지고트 원피스",3
"1878438",1584850,7894596,"케네스레이디자켓",3
"1878439",1584850,7894596,"케네스레이디 원피스",6
"1879059",3583169,7468208,"타이",3
"1879060",3583169,7468208,"솔리드 넥타이",6
"1879061",3583169,7468208,"니트타이",2
"1879115",3586833,6068217,"스토케 스쿠트",8
"1881302",4171030,5983506,"주니어바람막이점퍼",1
"1881303",4171030,5856572,"꼬망스남아",1
"1881304",4171030,5856572,"꼬망스여아",1
"1882795",1378855,2996601,"수전",1
"1882796",1378855,2996601,"욕실화",1
"1882797",1378855,4136816,"옷걸이",1
"1882798",1378855,2996601,"샤워기",2
"1882799",1378855,2996601,"쫄대",1
"1882800",1378855,2996601,"거치대",1
"1882801",1378855,2996601,"노트5",1
"1882802",1378855,2996601,"핸드폰케이스",1
"1882803",1378855,2996601,"선풍기",1
"1882804",1378855,2996601,"드라이기 거치대",1
"1882805",1378855,2996601,"led",1
"1882806",1378855,2996601,"노트5 케이스",1
"1882807",1378855,2996601,"수건걸이",2
"1882808",1378855,4136816,"aaa",1
"1883292",1390211,4960080,"블랑101",4
"1883491",2975767,9200513,"알파바운스 슬리퍼",1
"1883492",2975767,7539623,"나이키 힙색",1
"1883966",5878490,1676082,"비키니",15
"1883967",5878490,1676082,"비치웨어",2
"1883968",5878490,1678856,"숨에센스",1
"1884192",3260616,4096549,"스위스킨",1
"1885338",3940776,133239,"아벤느",2
"1886044",2066172,3042464,"다이슨 tp04",2
"1886390",3518357,3848527,"조르지오아르마니 루즈마뜨",2
"1886391",3518357,7895690,"조르지오아르마니",1
"1886392",3518357,3848527,"조르지오아르마니",1
"1886394",3516630,10786655,"스퍼",1
"1886395",3516630,6066622,"알도샌들",2
"1886396",3516630,6066622,"오드 원피스",1
"1886397",3516630,6066622,"오가게 원피스",1
"1886398",3516630,6066622,"나시롱원피스",1
"1886399",3516630,5415536,"여성장화",1
"1886400",3516630,6066622,"시크폭스",1
"1886401",3516630,6066622,"롱가디건",1
"1886402",3516630,6066622,"센달",1
"1886403",3516630,5415536,"여성 센달",1
"1886404",3516630,6066622,"세즈윅",1
"1886405",3516630,6066622,"오드",1
"1886502",3523799,9253401,"파우치",1
"1886503",3523799,9253401,"롱거들",1
"1886504",3523799,9253401,"마레몬떼",3
"1886505",3523799,9253401,"화장품 파우치",1
"1886527",3529798,1694889,"킹패드",1
"1886528",3529798,1694889,"쁘리엘르 방수패드",1
"1886529",3529798,1694889,"쁘리엘르 패드",1
"1886530",3529798,1694889,"방수요",1
"1886531",3529798,1694889,"순면패드",1
"1887079",6352432,5120557,"삼성 충전기",1
"1887080",6352600,1185738,"mango",2
"1887081",6352600,1185738,"FOREVER21",3
"1887082",6352600,718182,"알도 구두",3
"1887083",6352600,1185738,"mango 원피스",4
"1887843",5149781,5617185,"요가밴드",1
"1887844",5149781,5617185,"요가",1
"1888639",1400250,3667865,"파타고니아",2
"1888640",1400250,4764320,"크리니크 토너",1
"1888641",1400250,3667865,"래쉬가드 남아",1
"1888642",1400250,3667865,"래쉬가드",1
"1888643",1400250,3667865,"알로봇 래쉬가드",1
"1888800",1475177,2795167,"조던 슬리퍼",1
"1888801",1475177,2297357,"cw1269",1
"1890455",176637,7522010,"캉골1215",2
"1890456",176637,9719758,"츄바스코",1
"1890471",175285,8361380,"지오다노 티셔츠",6
"1891004",6241630,1624360,"조르지오아르마니",1
"1891447",3624222,899218,"엘라고 에어팟 케이스",3
"1891866",2020184,10081850,"아디다스",2
"1891867",2020184,10081850,"아디다스 울트라부스트",2
"1893040",2419327,9500310,"이니스프리 노세범",2
"1894999",1709999,10804416,"만지",12
"1895000",1709999,10804416,"오니츠카타이거",7
"1895001",1709999,10804416,"입생로랑",4
"1895218",2788394,9445403,"앙블랑",1
"1895431",2873482,8691688,"아디다스 아쿠아슈즈",1
"1895586",2959858,5845774,"여성양말",1
"1895587",2959858,5731817,"여아5부레깅스",2
"1895588",2959858,8827149,"보행기신발",1
"1895589",2959858,8083731,"컬럼비아",2
"1895590",2959858,7035652,"여성덧신",1
"1895591",2959858,5867976,"여아치마레깅스",1
"1895592",2959858,5867976,"어린이치약",1
"1895593",2959858,8238226,"여아레깅스",1
"1895594",2959858,3647021,"타미힐피거남성점퍼",1
"1895595",2959858,5845774,"여성덧신양말",1
"1895886",5742685,7509034,"닥터 브로너스",1
"1896335",6328393,282004,"엘르속옷",2
"1896336",6328393,282004,"여성속옷",5
"1896337",6328393,282004,"게스속옷세트",1
"1896338",6328393,282004,"코데즈컴바인여성속옷",4
"1896339",6328393,282004,"게스속옷",2
"1896340",6328393,282004,"세타필",2
"1896687",2981978,2064679,"도마",1
"1896688",2981978,4956361,"린넨 원피스",2
"1896689",2981978,4956361,"아로나민",1
"1896690",2981978,4956361,"미디스커트",1
"1896691",2981978,2369728,"여성팬티",1
"1896692",2981978,2856503,"남성양말 발목",2
"1897103",3835407,7885115,"청반바지",1
"1897104",3835407,7885115,"반바지",1
"1897724",758330,5748197,"버켄스탁 타우페",1
"1897725",758330,5748197,"지오다노",3
"1897726",758330,5748197,"남자 pk",1
"1897727",758330,5748197,"호킨스",2
"1898656",5991440,1009046,"새우",1
"1898657",5991440,760753,"메론",1
"1898658",5991440,1009046,"메론",1
"1898659",5991440,1009046,"황금향",1
"1898660",5991440,1009046,"대하",1
