"","CLNT_ID","SESS_ID","SESS_SEQ","SESS_DT","TOT_PAG_VIEW_CT","TOT_SESS_HR_V","DVC_CTG_NM","ZON_NM","CITY_NM"
"1135967",6412674,434710,18,20180923,78,"2,323","mobile","Seoul","Seoul"
"1135968",6412674,1130956,3,20180911,53,"400","mobile","Seoul","Seoul"
"1136124",6361482,1561182,45,20180904,78,"730","mobile","Seoul","Seoul"
"1136125",6361482,1589439,39,20180904,56,"271","mobile","Seoul","Seoul"
"1136297",6373057,7477631,258,20180528,62,"1,418","mobile","Busan","Busan"
"1136298",6373057,10176157,218,20180414,136,"1,977","mobile","Busan","Busan"
"1136299",6373057,10153104,221,20180414,32,"357","mobile","Busan","Busan"
"1136600",262074,2486684,10,20180819,39,"4,476","mobile","Seoul","Seoul"
"1137074",1023619,8410715,7,20180513,20,"405","mobile","Chungcheongbuk-do","Cheongju-si"
"1137075",1023619,10442233,6,20180409,16,"401","mobile","Chungcheongbuk-do","Cheongju-si"
"1137211",1874116,9408110,2,20180426,16,"120","mobile","Gyeonggi-do","Icheon-si"
"1137212",1874116,1668764,3,20180903,40,"410","mobile","Gyeonggi-do","Icheon-si"
"1137250",1871709,7745151,300,20180524,21,"128","mobile","Seoul","Seoul"
"1137251",1871709,8668961,265,20180509,22,"110","mobile","Seoul","Seoul"
"1137252",1871709,8381330,278,20180513,141,"2,397","mobile","Seoul","Seoul"
"1137253",1871709,8680964,260,20180509,345,"3,990","mobile","Seoul","Seoul"
"1137254",1871709,5831655,313,20180625,40,"436","mobile","Seoul","Seoul"
"1137255",1871709,8162147,290,20180517,11,"150","mobile","Seoul","Seoul"
"1137271",1880899,6334338,1,20180616,13,"117","mobile","Gyeongsangnam-do","Gimhae-si"
"1137543",4664043,5445946,3,20180701,23,"135","mobile","Busan","Busan"
"1137544",4664043,5446951,2,20180701,94,"1,118","mobile","Busan","Busan"
"1137724",2612385,7131613,144,20180603,315,"6,336","mobile","Seoul","Seoul"
"1137916",3969406,5798066,10,20180625,106,"1,236","mobile","Daegu","Daegu"
"1137917",3969406,3537091,18,20180801,184,"3,456","mobile","Daegu","Daegu"
"1138044",490829,2825437,6,20180814,179,"1,818","mobile","Seoul","Seoul"
"1138119",1105648,10912698,3,20180402,37,"318","mobile","Daegu","Daegu"
"1138415",1711006,5414254,6,20180702,56,"1,244","mobile","Busan","Busan"
"1138416",1711006,2865989,10,20180813,42,"290","mobile","Busan","Busan"
"1138597",6378843,119129,21,20180929,44,"645","mobile","Gyeonggi-do","Paju-si"
"1138704",1515173,307197,7,20180926,42,"913","mobile","Seoul","Seoul"
"1139299",3409724,2294399,31,20180823,50,"634","mobile","Gyeongsangbuk-do","Gyeongju-si"
"1139300",3409724,2114892,32,20180826,130,"801","mobile","Gyeongsangbuk-do","Gyeongju-si"
"1139301",3409724,2427527,28,20180820,99,"2,317","mobile","Gyeongsangbuk-do","Gyeongju-si"
"1139302",3409724,4334575,16,20180719,139,"1,623","mobile","Gyeongsangbuk-do","Uljin-gun"
"1139303",3409724,4359951,10,20180719,36,"691","mobile","Gyeongsangbuk-do","Gyeongju-si"
"1139566",4948507,3803397,14,20180728,54,"1,088","mobile","Daegu","Daegu"
"1139637",4946284,10273210,230,20180412,47,"1,480","mobile","Seoul","Seoul"
"1139638",4946284,10397125,220,20180410,17,"1,386","mobile","Seoul","Seoul"
"1139639",4946284,4222273,332,20180721,78,"1,504","mobile","Seoul","Seoul"
"1139640",4946284,4211875,334,20180721,118,"2,195","mobile","Seoul","Seoul"
"1139641",4946284,3487580,356,20180802,204,"4,023","mobile","Seoul","Seoul"
"1139642",4946284,3553458,350,20180801,9,"64","mobile","Seoul","Seoul"
"1139872",4660174,2215483,11,20180824,21,"291","mobile","Gyeonggi-do","Uijeongbu-si"
"1140131",3952516,5277558,51,20180704,30,"1,379","mobile","Seoul","Seoul"
"1140661",2007915,9246960,215,20180429,18,"156","mobile","Busan","Busan"
"1140662",2007915,6374847,265,20180615,30,"293","mobile","Gyeongsangnam-do","Gimhae-si"
"1140789",5151319,1158409,6,20180911,73,"2,682","mobile","Seoul","Seoul"
"1140947",6136435,2855348,9,20180813,33,"491","mobile","Busan","Busan"
"1141291",2899032,5050002,61,20180707,75,"1,556","mobile","Seoul","Seoul"
"1141906",3824678,5539550,23,20180629,43,"825","mobile","Seoul","Seoul"
"1142036",4629398,642044,4,20180919,95,"1,312","mobile","Ulsan","Ulsan"
"1142184",6265808,6131675,289,20180620,155,"2,021","mobile","Gwangju","Gwangju"
"1142185",6265808,6337876,278,20180616,28,"1,807","mobile","Gwangju","Gwangju"
"1142193",6266465,4334041,10,20180719,92,"1,835","mobile","Seoul","Seoul"
"1142342",6280344,6972520,3,20180606,68,"2,180","mobile","Seoul","Seoul"
"1142356",6272252,3285435,7,20180806,1,"","mobile","Gyeongsangnam-do","Yangsan-si"
"1142906",2329205,3091153,60,20180809,471,"4,398","mobile","Daejeon","Daejeon"
"1142907",2329205,4280142,51,20180720,202,"1,330","mobile","Daejeon","Daejeon"
"1142908",2329205,4290833,50,20180720,51,"450","mobile","Daejeon","Daejeon"
"1142909",2329205,5755267,40,20180626,87,"846","mobile","Daejeon","Daejeon"
"1143181",5157102,618337,56,20180920,47,"912","mobile","Seoul","Seoul"
"1143818",451518,7399400,116,20180530,49,"1,263","mobile","Busan","Busan"
"1144853",3766889,7469089,3,20180529,160,"1,845","mobile","Chungcheongnam-do","Gongju-si"
"1144869",3767241,9745225,4,20180421,172,"2,995","mobile","Jeju-do","Jeju-si"
"1145088",3888805,1095623,5,20180912,42,"1,273","mobile","Seoul","Seoul"
"1145137",3897168,1816146,107,20180831,63,"391","mobile","Busan","Busan"
"1145610",6282471,2393936,117,20180821,21,"427","mobile","Jeollabuk-do","Wanju-gun"
"1145611",6282471,5763616,50,20180626,100,"4,469","mobile","Busan","Busan"
"1145612",6282471,5519306,60,20180630,21,"148","mobile","Busan","Busan"
"1145661",6320099,7735007,35,20180524,31,"1,102","mobile","Seoul","Seoul"
"1145662",6320099,5205232,52,20180705,40,"1,083","mobile","Seoul","Seoul"
"1145663",6320099,7746303,34,20180524,24,"202","mobile","Seoul","Seoul"
"1145664",6320099,8712229,32,20180508,29,"876","mobile","Seoul","Seoul"
"1145665",6320099,6839504,45,20180608,58,"2,025","mobile","Seoul","Seoul"
"1145666",6320099,6787886,46,20180609,43,"419","mobile","Seoul","Seoul"
"1146217",1463885,3892289,4,20180726,1,"","mobile","Seoul","Seoul"
"1146218",1463885,3901501,3,20180726,33,"229","mobile","Seoul","Seoul"
"1146280",542093,5405,25,20180930,111,"677","mobile","Seoul","Seoul"
"1146281",542093,12043,24,20180930,217,"2,385","mobile","Seoul","Seoul"
"1146729",502449,5981355,209,20180622,61,"444","mobile","Gyeonggi-do","Yongin-si"
"1146832",183032,9823636,12,20180419,197,"3,232","mobile","Jeollanam-do","Mokpo-si"
"1146943",1549554,6656549,63,20180611,90,"2,095","mobile","Seoul","Seoul"
"1147230",2572852,2975131,45,20180811,171,"2,859","mobile","Gyeonggi-do","Gimpo-si"
"1147548",3993988,826143,53,20180916,64,"1,192","mobile","Ulsan","Ulsan"
"1147549",3993988,5191086,31,20180705,14,"443","mobile","Ulsan","Ulsan"
"1147550",3993988,5986840,21,20180622,30,"240","mobile","Ulsan","Ulsan"
"1147551",3993988,4879329,39,20180710,47,"473","mobile","Ulsan","Ulsan"
"1147619",3994551,3160576,3,20180808,39,"3,983","mobile","Gyeonggi-do","Suwon-si"
"1147620",3994551,3142116,4,20180808,49,"777","mobile","Seoul","Seoul"
"1147996",3831749,1239945,2,20180910,364,"5,534","mobile","Seoul","Seoul"
"1148268",3836656,6199260,129,20180618,35,"306","mobile","Gwangju","Gwangju"
"1148269",3836656,2420204,159,20180820,48,"291","mobile","Gwangju","Gwangju"
"1148291",3842849,7383339,6,20180530,12,"520","mobile","Seoul","Seoul"
"1148376",3755747,5410784,4,20180702,64,"774","mobile","Gangwon-do","Wonju-si"
"1148510",1543912,8232436,2,20180516,46,"237","mobile","Incheon","Incheon"
"1148511",1543912,8665690,1,20180509,75,"353","mobile","Incheon","Incheon"
"1148512",1543912,6433759,8,20180614,41,"431","mobile","Incheon","Incheon"
"1148513",1543912,5629589,11,20180628,61,"931","mobile","Incheon","Incheon"
"1148965",6469991,7780857,40,20180523,31,"211","mobile","Seoul","Seoul"
"1148966",6469991,1736001,52,20180901,97,"626","mobile","Gyeonggi-do","Hwaseong-si"
"1148967",6469991,8244630,37,20180516,78,"624","mobile","Daejeon","Daejeon"
"1148968",6469991,5983427,43,20180622,34,"171","mobile","Seoul","Seoul"
"1149059",1772031,8021602,4,20180519,18,"315","mobile","Seoul","Seoul"
"1149280",5102157,3168834,5,20180808,17,"449","mobile","Chungcheongbuk-do","Cheongwon-gun"
"1149320",5108021,41087,7,20180930,108,"1,272","mobile","Seoul","Seoul"
"1149940",6759,1294167,4,20180909,27,"419","mobile","Gyeonggi-do","Siheung-si"
"1149941",6759,844609,5,20180916,272,"7,671","mobile","Gyeonggi-do","Siheung-si"
"1150016",14178,1709756,60,20180902,80,"1,201","mobile","Daejeon","Daejeon"
"1150017",14178,1708691,72,20180902,5,"13","mobile","Daejeon","Daejeon"
"1150098",2331954,10135748,26,20180414,60,"771","mobile","Incheon","Incheon"
"1150099",2331954,10746593,24,20180404,95,"953","mobile","Incheon","Incheon"
"1150170",2343193,7777008,10,20180523,192,"4,591","mobile","Seoul","Seoul"
"1150171",2343193,7794440,8,20180523,47,"339","mobile","Seoul","Seoul"
"1150506",74522,1673196,7,20180902,48,"531","mobile","Seoul","Seoul"
"1150996",1037189,4426508,7,20180717,104,"943","mobile","Gyeonggi-do","Icheon-si"
"1151232",392719,10922461,41,20180401,160,"993","mobile","Seoul","Seoul"
"1151233",392719,6713390,49,20180610,38,"181","mobile","Seoul","Seoul"
"1151234",392719,5420626,52,20180701,39,"194","mobile","Seoul","Seoul"
"1151464",1780118,8686014,8,20180508,40,"532","mobile","Jeollabuk-do","Imsil-gun"
"1151465",1780118,8686440,6,20180508,10,"151","mobile","Jeollabuk-do","Imsil-gun"
"1151866",6190664,10568387,5,20180407,122,"1,709","mobile","Seoul","Seoul"
"1151867",6190664,10537014,7,20180408,74,"2,088","mobile","Seoul","Seoul"
"1151880",6182195,2591248,367,20180818,148,"863","mobile","Seoul","Seoul"
"1151881",6182195,7458341,106,20180529,22,"505","mobile","Seoul","Seoul"
"1151882",6182195,6832994,118,20180608,91,"2,989","mobile","Seoul","Seoul"
"1151883",6182195,5578857,138,20180629,178,"2,395","mobile","Seoul","Seoul"
"1151884",6182195,9983511,50,20180417,81,"630","mobile","Seoul","Seoul"
"1151885",6182195,2807419,351,20180814,105,"4,285","mobile","Seoul","Seoul"
"1151886",6182195,4182688,242,20180722,91,"1,592","mobile","Seoul","Seoul"
"1151887",6182195,5289829,157,20180704,115,"1,298","mobile","Seoul","Seoul"
"1152399",2987288,4354195,203,20180719,153,"1,844","mobile","Daegu","Daegu"
"1152400",2987288,7912096,22,20180521,150,"3,824","mobile","Daegu","Daegu"
"1152401",2987288,6749743,123,20180609,312,"8,519","mobile","Daegu","Daegu"
"1152402",2987288,8010407,8,20180520,169,"2,122","mobile","Daegu","Daegu"
"1152429",2991583,28243,30,20180930,36,"276","mobile","Seoul","Seoul"
"1152621",6454279,6553846,2,20180612,126,"950","mobile","Seoul","Seoul"
"1152628",6463783,1631116,60,20180903,77,"536","mobile","Seoul","Seoul"
"1152629",6463783,1680059,59,20180902,106,"642","mobile","Seoul","Seoul"
"1152630",6463783,1228225,77,20180910,113,"490","mobile","Seoul","Seoul"
"1152631",6463783,1288183,73,20180909,60,"555","mobile","Busan","Busan"
"1152632",6463783,1170492,80,20180911,175,"1,582","mobile","Seoul","Seoul"
"1152633",6463783,1416879,70,20180907,61,"2,355","mobile","Seoul","Seoul"
"1152634",6463783,1354594,72,20180908,100,"842","mobile","Jeollanam-do","Yeosu-si"
"1152859",4022846,6742908,291,20180609,63,"2,278","mobile","Seoul","Seoul"
"1153144",2972625,4572373,22,20180715,48,"260","mobile","Gyeonggi-do","Ansan-si"
"1153145",2972625,9998765,15,20180417,10,"95","mobile","Gyeonggi-do","Ansan-si"
"1153181",2976633,8177085,106,20180517,50,"403","mobile","Jeollabuk-do","Buan-gun"
"1153182",2976633,10834835,85,20180403,92,"2,095","mobile","Busan","Busan"
"1153183",2976633,2298082,191,20180823,57,"668","mobile","Busan","Busan"
"1153184",2976633,5325443,145,20180703,24,"1,145","mobile","Jeollabuk-do","Buan-gun"
"1153830",6152793,8267816,49,20180515,29,"256","mobile","Seoul","Seoul"
"1153915",6293160,263372,55,20180926,96,"1,442","mobile","Gyeonggi-do","Siheung-si"
"1153916",6293160,1300124,39,20180909,101,"1,329","mobile","Gyeonggi-do","Siheung-si"
"1154044",6382319,3831939,27,20180727,56,"647","mobile","Seoul","Seoul"
"1154125",6449152,5586872,47,20180629,25,"1,172","mobile","Gyeongsangbuk-do","Gumi-si"
"1154126",6449152,10237523,37,20180413,120,"1,151","mobile","Gyeongsangbuk-do","Gumi-si"
"1154471",3712595,10917508,26,20180401,91,"1,630","mobile","Seoul","Seoul"
"1154948",1615188,2758491,8,20180815,43,"520","mobile","Busan","Busan"
"1156057",4809153,4999915,85,20180708,134,"5,299","mobile","Gyeongsangnam-do","Goseong-gun"
"1156058",4809153,8886738,57,20180505,52,"1,761","mobile","Daejeon","Daejeon"
"1156059",4809153,10244808,43,20180412,33,"677","mobile","Daejeon","Daejeon"
"1156060",4809153,8879348,60,20180505,57,"2,644","mobile","Daejeon","Daejeon"
"1156410",3273650,269305,35,20180926,21,"627","mobile","Seoul","Seoul"
"1156411",3273650,1081124,32,20180912,23,"358","mobile","Seoul","Seoul"
"1156781",3418149,6709113,74,20180610,56,"2,153","mobile","Gyeonggi-do","Suwon-si"
"1156873",3538386,6323780,69,20180616,56,"704","mobile","Gyeonggi-do","Ansan-si"
"1156928",3562449,4434934,5,20180717,45,"2,086","mobile","Busan","Busan"
"1157881",6303,9343820,19,20180427,133,"3,889","mobile","Seoul","Seoul"
"1158373",4091596,4440902,20,20180717,53,"1,456","mobile","Seoul","Seoul"
"1158374",4091596,5939967,12,20180623,67,"626","mobile","Seoul","Seoul"
"1158486",3855892,5276863,12,20180704,77,"1,145","mobile","Gyeonggi-do","Gwangmyeong-si"
"1158497",3844762,2019704,143,20180827,15,"125","mobile","Incheon","Incheon"
"1158498",3844762,2053392,140,20180827,140,"4,193","mobile","Incheon","Incheon"
"1159677",4478484,6620313,142,20180611,27,"378","mobile","Busan","Busan"
"1159918",3188053,7624756,44,20180526,30,"303","mobile","Seoul","Seoul"
"1159972",3281896,9093042,6,20180502,28,"373","mobile","Seoul","Seoul"
"1159998",3294403,4952072,33,20180709,14,"217","mobile","Chungcheongnam-do","Cheonan-si"
"1160281",2472128,2289621,253,20180823,155,"2,041","mobile","Seoul","Seoul"
"1160282",2472128,8301885,140,20180515,113,"1,499","mobile","Seoul","Seoul"
"1160283",2472128,3914184,210,20180726,161,"1,232","mobile","Seoul","Seoul"
"1160284",2472128,2806232,235,20180814,39,"272","mobile","Seoul","Seoul"
"1160285",2472128,5656181,185,20180627,323,"1,517","mobile","Seoul","Seoul"
"1160286",2472128,6786956,158,20180609,200,"1,133","mobile","Seoul","Seoul"
"1160287",2472128,5519687,188,20180630,26,"117","mobile","Seoul","Seoul"
"1160288",2472128,8670669,137,20180509,125,"1,091","mobile","Seoul","Seoul"
"1160289",2472128,10224942,123,20180413,19,"161","mobile","Seoul","Seoul"
"1160290",2472128,3898306,211,20180726,52,"598","mobile","Seoul","Seoul"
"1160291",2472128,6146651,171,20180619,296,"2,057","mobile","Seoul","Seoul"
"1160292",2472128,4411232,206,20180718,175,"657","mobile","Seoul","Seoul"
"1160293",2472128,6951534,155,20180606,240,"2,085","mobile","Seoul","Seoul"
"1160294",2472128,3516760,219,20180802,277,"1,386","mobile","Seoul","Seoul"
"1160295",2472128,6649614,163,20180611,64,"508","mobile","Seoul","Seoul"
"1160296",2472128,7395218,147,20180530,119,"1,077","mobile","Seoul","Seoul"
"1160297",2472128,1961967,258,20180828,114,"707","mobile","Seoul","Seoul"
"1160298",2472128,3458331,220,20180803,56,"914","mobile","Seoul","Seoul"
"1160299",2472128,5788607,179,20180625,130,"1,135","mobile","Seoul","Seoul"
"1160300",2472128,9564411,131,20180424,23,"216","mobile","Seoul","Seoul"
"1160301",2472128,6173928,169,20180619,35,"193","mobile","Seoul","Seoul"
"1160302",2472128,6910286,156,20180607,57,"1,717","mobile","Seoul","Seoul"
"1160303",2472128,4651000,201,20180714,231,"3,092","mobile","Seoul","Seoul"
"1160304",2472128,3392702,222,20180804,163,"644","mobile","Seoul","Seoul"
"1160305",2472128,6182039,168,20180619,264,"3,555","mobile","Seoul","Seoul"
"1160306",2472128,6712888,162,20180610,9,"105","mobile","Seoul","Seoul"
"1160307",2472128,5368502,191,20180702,495,"3,169","mobile","Seoul","Seoul"
"1160308",2472128,7033563,154,20180605,189,"1,734","mobile","Seoul","Seoul"
"1160309",2472128,6124579,173,20180620,32,"132","mobile","Seoul","Seoul"
"1160310",2472128,10864604,117,20180402,174,"1,985","mobile","Seoul","Seoul"
"1160311",2472128,5501972,190,20180630,378,"2,018","mobile","Seoul","Seoul"
"1160312",2472128,9609445,129,20180423,32,"192","mobile","Seoul","Seoul"
"1160313",2472128,7245271,152,20180601,187,"1,088","mobile","Seoul","Seoul"
"1160439",1552342,1992833,8,20180828,33,"262","mobile","Seoul","Seoul"
"1160542",1471819,8634581,96,20180509,150,"1,036","mobile","Seoul","Seoul"
"1160543",1471819,7951079,128,20180521,77,"726","mobile","Seoul","Seoul"
"1160544",1471819,10260214,23,20180412,143,"2,120","mobile","Seoul","Seoul"
"1160545",1471819,8934355,84,20180504,115,"2,071","mobile","Seoul","Seoul"
"1160546",1471819,9833112,70,20180419,45,"774","mobile","Seoul","Seoul"
"1160547",1471819,10096793,54,20180415,164,"1,042","mobile","Seoul","Seoul"
"1160548",1471819,9005923,80,20180503,173,"1,627","mobile","Seoul","Seoul"
"1160549",1471819,8145885,121,20180517,121,"2,574","mobile","Seoul","Seoul"
"1160550",1471819,10566075,14,20180407,45,"732","mobile","Seoul","Seoul"
"1161788",1615447,7970786,2,20180520,70,"431","mobile","Seoul","Seoul"
"1162495",4080781,9165211,3,20180430,105,"596","mobile","Busan","Busan"
"1162530",4089677,10120096,6,20180415,93,"1,959","mobile","Gyeonggi-do","Goyang-si"
"1162806",5548015,6675594,95,20180611,220,"2,684","mobile","Gyeongsangnam-do","Gimhae-si"
"1163265",1037260,2552354,7,20180818,269,"6,200","mobile","Gyeonggi-do","Seongnam-si"
"1163266",1037260,2268787,20,20180823,37,"1,500","mobile","Seoul","Seoul"
"1163267",1037260,2569684,4,20180818,49,"633","mobile","Seoul","Seoul"
"1163338",1036819,6511316,11,20180613,39,"287","mobile","Seoul","Seoul"
"1163339",1036819,765538,15,20180917,32,"221","mobile","Seoul","Seoul"
"1163340",1036819,2757046,14,20180815,52,"656","mobile","Seoul","Seoul"
"1163629",2495035,6556890,23,20180612,62,"892","mobile","Busan","Busan"
"1163630",2495035,721981,27,20180918,36,"320","mobile","Jeollabuk-do","Iksan"
"1163755",550279,9354026,2,20180427,122,"3,086","mobile","Seoul","Seoul"
"1163756",550279,9311505,6,20180428,138,"953","mobile","Seoul","Seoul"
"1164138",6340549,1258479,9,20180909,55,"531","mobile","Seoul","Seoul"
"1164273",6348770,4596045,1,20180715,52,"1,348","mobile","Seoul","Seoul"
"1164274",6348770,4589861,2,20180715,37,"397","mobile","Seoul","Seoul"
"1165056",6526620,1348032,63,20180908,191,"2,909","mobile","Seoul","Seoul"
"1165057",6526620,1001399,77,20180914,125,"1,008","mobile","Seoul","Seoul"
"1165121",6519214,26401,131,20180930,80,"343","mobile","Gyeonggi-do","Seongnam-si"
"1165122",6519214,3199863,124,20180807,2,"143","mobile","Gyeonggi-do","Seongnam-si"
"1165123",6519214,3202132,123,20180807,21,"358","mobile","Gyeonggi-do","Seongnam-si"
"1165124",6519214,4772092,115,20180712,55,"569","mobile","Seoul","Seoul"
"1165358",6108952,2379483,28,20180821,63,"1,136","mobile","Seoul","Seoul"
"1165539",663967,2530021,15,20180819,93,"990","mobile","Jeollanam-do","Mokpo-si"
"1165540",663967,2294522,52,20180823,77,"1,246","mobile","Jeollanam-do","Mokpo-si"
"1165541",663967,2502151,19,20180819,55,"788","mobile","Jeollanam-do","Mokpo-si"
"1165542",663967,2413541,30,20180821,59,"4,670","mobile","Seoul","Seoul"
"1165543",663967,2666280,3,20180816,61,"585","mobile","Jeollanam-do","Mokpo-si"
"1165573",661508,10665124,8,20180405,23,"121","mobile","Gwangju","Gwangju"
"1165574",661508,2919766,23,20180812,26,"127","mobile","Gwangju","Gwangju"
"1165761",3456608,4769771,41,20180712,83,"796","mobile","Seoul","Seoul"
"1165762",3456608,3730851,47,20180729,146,"718","mobile","Seoul","Seoul"
"1165894",3520512,3771147,17,20180728,46,"406","mobile","Seoul","Seoul"
"1166004",2505446,2364178,39,20180821,32,"1,441","mobile","Gyeonggi-do","Yongin-si"
"1166550",2035255,5236814,16,20180704,120,"1,234","mobile","Gyeongsangnam-do","Yangsan-si"
"1166551",2035255,5653859,15,20180627,25,"145","mobile","Gyeongsangnam-do","Yangsan-si"
"1167268",3700590,9812223,3,20180420,21,"758","mobile","Seoul","Seoul"
